IDpaSv:.3,IMpaSv:.0,IDpaSv:.0,powerLevel,torTemp,IMpaSv:.1,PaVddSv,txPmb,torGainBackoff,txDpdGainDefault,IDpaSv:.2,txTorPmb,dpdRestartCounter,dpdNomPwr,IMpaSv:.2,txDpdPma,powerClass,IDpaSv:.1,DpaVddSv,IMpaSv:.3,LinAlarm,rfPower,txPma,txAtt,desc,dpd,gainStateMachine,statusBit,subId,status,linearizationStateMachine,ganBoostModeEnable,ganBoostModeState,target
0.08555815752430791,-0.446712004070053,0.21684000796584751,-1.6685435346725463,0.06326651910283718,0.2584561186702943,0.2800120722577004,-1.5809411912623574,-0.9617880656184989,-0.5799104786817105,0.1132398574318611,-0.257866357004809,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,-2.0151343008302955,0.39460462692698145,0.23216724915113396,0.0,4.2585600367323835,-0.24811705752985883,-0.6245328805780145,0.24380997671008375,1,0,0,-1,2,1,2,0,1,0
0.08555815752430791,-0.45900134807458143,0.5383014245876367,-1.6685435346725463,-0.2880150550162735,-0.3961818377173725,0.003532672351299313,0.6195436836947921,-0.9617880656184989,1.7244040878055247,0.1132398574318611,-0.21144048977707972,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,-2.0151343008302955,0.4115015529069104,-0.6322360937466251,0.0,-0.30809450234462565,-0.24811705752985883,-0.6245328805780145,0.2808747350082397,1,0,-1,-1,2,1,-1,0,1,0
0.08555815752430791,-0.3508551208347312,0.6081843412445475,0.4070657790284633,0.1623459374441247,-0.3821538815090653,0.5690300616202064,0.6195436836947921,0.28970870815754773,-0.5799104786817105,0.1132398574318611,-0.21144048977707972,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,0.5278315773138283,0.3777077009470525,0.059966321077137376,0.0,-0.6518211880816048,-0.24811705752985883,-0.6245328805780145,-0.529144670299376,1,0,1,-1,2,-1,2,-1,-1,0
0.08555815752430791,-0.45162774167186437,0.3286526746169046,0.14707296311602192,-0.7984241798047248,-0.3961818377173725,0.45303059715478955,0.6483873764775908,0.28970870815754773,-0.5799104786817105,0.1132398574318611,-0.26990257966531206,-0.12209969836305753,0.294745704679392,-0.033585455370534915,1.6033484579982946,0.5278315773138283,0.46219233084669714,0.1405765733384971,0.0,-0.602717375833465,-0.4277033043873315,1.5984847105845872,0.2808747350082397,1,0,1,-1,2,1,2,0,1,0
0.08555815752430791,1.0992874716996248,-1.2786544084920417,0.14707296311602192,-0.25799098885224697,-0.26681290824076215,0.27398794547990707,0.6544367092248844,0.6025829016015595,-0.5799104786817105,0.1132398574318611,1.0899825852559197,-0.034826432717555256,0.294745704679392,-0.033585455370534915,1.6078791747131786,-0.7436513617582337,-0.9233555995074738,1.8195356220599637,0.0,-0.602717375833465,1.2826383521914937,1.604112194973221,-0.3623532579576743,2,1,2,-1,3,1,1,1,0,0
0.08555815752430791,-0.4417962664682416,0.49637167459349035,0.36373364304305844,-0.13789472419614077,-0.38994719051368043,0.547595377968988,0.6195436836947921,0.28970870815754773,-0.5799104786817105,0.1132398574318611,-0.21144048977707972,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,0.5278315773138283,0.3777077009470525,0.04288566221959521,0.0,-0.7500288125778846,-0.24811705752985883,-0.6245328805780145,-0.529144670299376,1,0,1,-1,2,-1,2,-1,-1,0
0.08555815752430791,-0.45900134807458143,-1.600115825113831,-0.34258017351908177,-0.13789472419614077,-0.2574609374352241,-2.9322484600219405,-1.5809411912623574,0.915457095045571,-0.5799104786817105,0.1132398574318611,-0.2770233741643338,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,-0.7436513617582337,-1.29508797106591,-2.171412607735961,0.0,-0.602717375833465,-0.24811705752985883,-0.6245328805780145,0.2843495560986918,1,0,1,6,2,1,2,0,1,0
0.08555815752430791,-0.43688052886643025,0.6501140912386939,0.16440581751018446,0.35750236751029724,-0.39150585231460344,0.18390623575615944,0.6195436836947921,0.28970870815754773,-0.5799104786817105,0.1132398574318611,-0.21144048977707972,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,0.5278315773138283,0.3270169230072658,-0.06195123882950291,0.0,-0.5045097513371851,-0.24811705752985883,-0.6245328805780145,-0.529144670299376,1,0,1,-1,2,-1,2,-1,-1,0
0.38613834508631256,1.3745687774010618,0.0491210079892618,0.9270514108533522,-0.30903190133109204,-0.27616487904630027,0.7090559852110084,0.6195436836947921,-0.3360396787304756,-0.5799104786817105,-0.09852445146614452,-0.21144048977707972,-0.034826432717555256,-3.3927551245835676,-0.17035285714944062,-0.6231159331063344,1.7993145163858904,0.022872255368545355,0.23486878192962277,0.0,-0.6518211880816048,-0.24811705752985883,-0.6245328805780145,0.20288430608920327,2,1,2,-1,4,1,0,0,1,1
0.08555815752430791,-0.0780316839341998,-0.5239189085974061,0.16007260391164152,0.19537241022455393,-0.17017587658353517,0.2805724561440068,0.6280375973671859,0.915457095045571,-0.5799104786817105,0.1132398574318611,-29.01163148529452,-0.12209969836305753,-3.3927551245835676,-0.033585455370534915,-0.6231159331063344,-0.7436513617582337,-0.4586901350594287,1.8604071986119397,0.0,-0.4063021268409054,-0.24811705752985883,-0.6245328805780145,0.2858939210277816,1,0,1,-1,2,1,2,0,1,1
0.08555815752430791,-0.3213606952238629,0.49637167459349035,0.19040509910142675,0.04224967278801851,-0.30889677686568356,0.48231065521429695,-1.5809411912623574,-2.839033226282569,1.7244040878055247,0.1132398574318611,-0.20005578310811095,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,0.5278315773138283,0.2594292190875501,-0.04765925896911048,0.0,0.08473599564049342,-0.24811705752985883,-0.6245328805780145,0.2789442788468774,1,0,1,-1,2,1,2,0,1,0
0.08555815752430791,0.005535855296593588,-1.2227480751665132,0.16007260391164152,0.24341091608699644,-0.17952784738907326,0.27868116052772285,0.668123000907937,-0.023165485286463925,-0.5799104786817105,0.1132398574318611,1.2775641331283483,-0.034826432717555256,0.294745704679392,-0.033585455370534915,1.620341378868361,-0.7436513617582337,-0.9740463774472605,1.8072480052287727,0.0,-0.995547873818584,1.5053295182432782,1.6184770356923868,-0.40984247952718655,2,1,2,0,3,1,1,1,1,0
0.08555815752430791,1.27871189416574,0.4544419245993439,0.24673687588245735,0.1623459374441247,1.2559996712610246,0.22292296384023985,-1.5809411912623574,-2.839033226282569,-0.5799104786817105,0.1132398574318611,-0.18278907995219254,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,0.5278315773138283,0.29322307104740797,-0.017680959749750754,0.0,-0.7500288125778846,-0.24811705752985883,-0.6245328805780145,0.2816469174727846,3,0,4,-1,5,1,2,0,1,0
0.08555815752430791,-0.24516676239578658,-0.9432164085388703,0.14707296311602192,0.2674301690182176,1.1001334911687228,0.1829255639551233,0.6195436836947921,0.28970870815754773,-0.5799104786817105,0.1132398574318611,-0.21144048977707972,1.1869992863194767,0.294745704679392,-0.033585455370534915,-0.6231159331063344,0.5278315773138283,-0.6361078578486823,-0.06473991782665266,0.0,-0.06257544110392624,-0.24811705752985883,-0.6245328805780145,-0.0600438230883402,2,1,2,-1,3,-1,0,-1,-1,1
0.08555815752430791,-0.2697454504048435,-0.5099423252660239,0.9270514108533522,0.603699710055315,-0.03768962350507879,0.4250814508252598,0.6531479837608857,0.915457095045571,-0.5799104786817105,0.1132398574318611,-0.2309247943126335,-0.12209969836305753,0.294745704679392,-0.033585455370534915,1.6103511166248337,1.7993145163858904,-0.46713859804939317,1.9952223988803974,0.0,-0.2589906900964858,-0.30890170609436673,1.605323439248603,0.20558694471511046,1,0,1,-1,2,1,2,1,1,0
0.08555815752430791,-0.3213606952238629,-1.600115825113831,0.14273974951747895,0.006220793391186569,-0.39150585231460344,-2.9332291318229764,-1.5809411912623574,0.915457095045571,1.7244040878055247,0.1132398574318611,-0.2379813548406592,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,0.5278315773138283,-1.29508797106591,-2.171412607735961,0.0,-0.4063021268409054,-0.24811705752985883,-0.6245328805780145,0.2789442788468774,1,0,0,6,2,1,2,0,1,0
0.08555815752430791,-0.4417962664682416,0.49637167459349035,0.4070657790284633,-0.0628345587860744,-0.3868298669118344,0.5592933915956334,0.6195436836947921,0.28970870815754773,-0.5799104786817105,0.1132398574318611,-0.21144048977707972,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,0.5278315773138283,0.4452954048667682,0.06144780679437318,0.0,3.9148333509954045,-0.24811705752985883,-0.6245328805780145,-0.529144670299376,1,0,1,-1,2,-1,2,-1,-1,0
0.08555815752430791,0.07927191932376423,0.5383014245876367,0.15573939031310163,0.8769187121479564,1.190535875622258,0.1741695657315864,0.637287393722729,0.915457095045571,-0.5799104786817105,0.1132398574318611,-0.2156707555812667,-0.10464504523395708,0.294745704679392,-0.033585455370534915,1.5978565697301825,0.5278315773138283,0.12425381124811884,0.14484673805288265,0.0,0.18294362013677318,-0.3584161551539043,1.5929562003448579,0.2839634648664193,1,0,1,-1,2,1,2,0,1,1
0.08555815752430791,-0.023958570314274667,-1.4184202418058631,0.16007260391164152,-0.1649163837437646,-0.22784636321768675,0.28848787853808416,-1.5809411912623574,-0.9617880656184989,-0.5799104786817105,0.1132398574318611,-0.28298795718542175,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,-0.7436513617582337,-1.075427933326834,1.8542198170870137,0.0,2.3435113590549284,-0.24811705752985883,-0.6245328805780145,0.20481476225056555,3,0,4,-1,5,1,2,0,1,0
0.08555815752430791,-0.4295069224637132,0.49637167459349035,-0.34691338711762165,-0.24297895577023368,-0.252784952032455,0.29311104560011164,0.6186933156762492,0.915457095045571,1.7244040878055247,0.1132398574318611,0.08922955217517535,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,-0.7436513617582337,0.4452954048667682,-0.2800782241378093,0.0,1.165019865099571,-0.24811705752985883,-0.6245328805780145,0.28126082624051213,1,0,1,-1,2,1,2,0,1,0
0.08555815752430791,7.288201112380148,-1.600115825113831,-1.6685435346725463,-0.48317148508244606,-0.10159475734292245,-2.9332291318229764,-1.5809411912623574,0.915457095045571,-0.5799104786817105,0.1132398574318611,-0.2684343746139673,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,-2.0151343008302955,-1.29508797106591,-2.2013909069553206,0.0,-0.4554059390890453,-0.24811705752985883,-0.6245328805780145,0.28203300870505704,1,0,1,-1,2,1,2,0,1,0
0.08555815752430791,-0.3213606952238629,0.4125121746051975,-1.0748932716724644,0.027237639706005238,-0.30889677686568356,0.10881479499110698,-1.5809411912623574,0.915457095045571,1.7244040878055247,0.1132398574318611,-0.27955908663842716,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,-2.0151343008302955,0.2594292190875501,-0.5017782044112138,0.0,-0.995547873818584,-0.24811705752985883,-0.6245328805780145,0.28010255254369476,1,0,1,-1,2,1,2,0,1,0
0.38613834508631256,-0.4147597096582791,0.13298050797755465,0.9270514108533522,-0.9245252576936362,-0.31357276226845265,0.7155003999035316,0.6195436836947921,-2.839033226282569,-0.5799104786817105,0.677944681159876,-0.21144048977707972,-0.12209969836305753,-3.3927551245835676,1.0605537588607108,-0.6231159331063344,1.7993145163858904,0.03976918134847427,0.23835463067605994,0.0,-0.7009250003297447,-0.24811705752985883,-0.6245328805780145,0.29940711415731763,1,0,1,-1,2,1,2,0,1,0
0.08555815752430791,-0.44916987287095866,0.6501140912386939,-0.05225486241685208,0.4475745660023769,-0.3961818377173725,0.38088117179284553,0.6357254330220029,-0.9617880656184989,1.7244040878055247,0.1132398574318611,0.32886814539934495,-0.12209969836305753,0.294745704679392,-0.033585455370534915,1.5878505916484627,-0.7436513617582337,0.2594292190875501,-0.15885783398045644,0.0,0.4775664936256125,0.26462987400130744,1.5921861497584149,0.28010255254369476,1,0,1,-1,2,1,2,0,1,0
0.08555815752430791,-0.3213606952238629,0.4125121746051975,0.24673687588245735,-0.017798459540034582,-0.30889677686568356,0.2190002766360953,-1.5809411912623574,0.915457095045571,-0.5799104786817105,0.1132398574318611,-0.2547525387917488,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,0.5278315773138283,0.2594292190875501,-0.015589450501888447,0.0,-0.30809450234462565,-0.24811705752985883,-0.6245328805780145,0.28821046842141634,3,0,4,-1,5,1,2,0,1,0
0.08555815752430791,-0.45900134807458143,-1.600115825113831,-0.10425342559934282,-0.5582316504925124,-0.3961818377173725,-2.9322484600219405,-1.5809411912623574,0.915457095045571,1.7244040878055247,0.1132398574318611,-0.28620577325628566,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,-0.7436513617582337,-1.29508797106591,-2.1707154379866735,0.0,-0.30809450234462565,-0.24811705752985883,-0.6245328805780145,0.28126082624051213,4,0,5,1,0,0,2,0,1,0
0.08555815752430791,0.6494974811338838,0.3985355912738153,0.21207116709413226,-0.5131955512464726,-0.30889677686568356,0.20828293481048615,0.6342511438103681,-0.9617880656184989,-0.5799104786817105,0.1132398574318611,-0.2049987401143048,-0.12209969836305753,0.294745704679392,-0.033585455370534915,1.569712008950734,0.5278315773138283,0.4452954048667682,-0.03484876482595385,0.0,1.8033694243253895,-0.3862801815256773,1.5648260259366198,0.2808747350082397,1,0,1,-1,2,1,2,0,1,1
0.08555815752430791,-0.43688052886643025,0.00719125799511537,0.4070657790284633,1.0780799554469342,-0.3883885287127574,0.5485760497700242,0.6195436836947921,0.28970870815754773,-0.5799104786817105,0.1132398574318611,-0.21144048977707972,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,0.5278315773138283,-0.21368470835045944,0.058571981578562506,0.0,0.33025505688119283,-0.24811705752985883,-0.6245328805780145,0.2542344399814401,1,0,1,-1,2,-1,2,-1,-1,1
0.08555815752430791,-0.4049282344546563,0.4823950912621082,-0.372912668708867,-0.21295488960620712,-0.3805952197081423,0.2892584063817554,0.6195436836947921,0.28970870815754773,-0.5799104786817105,0.1132398574318611,-0.21144048977707972,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,-0.7436513617582337,0.5128831087864839,-0.2872242140680055,0.0,1.9506808610698092,-0.24811705752985883,-0.6245328805780145,-0.529144670299376,3,0,4,-1,5,-1,2,-1,-1,0
0.285944949232311,-0.45900134807458143,0.09105075798340823,0.9270514108533522,-0.8434602790507646,-0.2714888936435312,0.7108772328415042,0.6195436836947921,-2.839033226282569,-0.5799104786817105,0.32500416632986673,-0.21144048977707972,-0.12209969836305753,-3.3927551245835676,0.30833304907672937,-0.6231159331063344,1.7993145163858904,0.00597532938861644,0.23948753151865204,0.0,-0.8482364370741643,-0.24811705752985883,-0.6245328805780145,0.3024958440154973,1,0,1,-1,2,1,2,0,1,0
0.08555815752430791,-0.4270490536628075,0.6920438412328404,-0.05225486241685208,0.4325625329203636,-0.3759192343053733,0.37793915638973713,0.6362455566230881,-0.9617880656184989,1.7244040878055247,0.1132398574318611,0.3422226938455345,-0.12209969836305753,0.294745704679392,-0.033585455370534915,-0.6231159331063344,-0.7436513617582337,0.29322307104740797,-0.15885783398045644,0.0,0.4775664936256125,-0.24811705752985883,-0.6245328805780145,0.28010255254369476,1,0,1,-1,2,1,2,0,1,0
